"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.017842,0.0091559,0.043687,0.00075589,0.013333,-7.7278e-05,0,0,0.039461,-0.01635,0,-0.00020092,0,0,0,0.043687,0.00075575,0.013333,-0.10314,0.019259,0.038227,1.8571e-06,0.47,0,0
0.018239,0.0093873,0.044352,0.00093923,0.013587,1.4133e-05,0,0,0.039994,-0.016443,0,3.6745e-05,0,0,0,0.044352,0.00093923,0.013587,0.018652,0.019626,0.038672,1.9346e-06,0.48,0,0
0.018642,0.0096582,0.044656,0.0013909,0.013814,0.0011664,0,0,0.040094,-0.01615,0,0.0030326,0,0,0,0.044687,0.0013595,0.013814,1.5431,0.019953,0.038636,1.9577e-06,0.49,0,0
0.019041,0.010039,0.040341,0.00013597,0.012143,0.0023578,0,0,0.053345,-0.020812,0,0.010076,0,0,0,0.040507,-2.9871e-05,0.012143,3.5828,0.01754,0.036081,1.5029e-06,0.5,0,0
0.019709,0.010534,0.035426,-0.0001487,0.010583,0.0014812,0,0,0.064591,-0.027903,0,0.0077021,0,0,0,0.035487,-0.00021026,0.010583,2.3801,0.015287,0.03171,1.0209e-06,0.51,0,0
0.020333,0.01089,0.033789,-0.00025214,0.010061,0.00038619,0,0,0.061693,-0.026814,0,0.0020082,0,0,0,0.033794,-0.00025652,0.010061,0.6499,0.014533,0.030241,8.8317e-07,0.52,0,0
0.020942,0.011197,0.033192,-0.00036781,0.0098472,0.00020794,0,0,0.060696,-0.026559,0,0.0010813,0,0,0,0.033193,-0.0003691,0.0098472,0.355,0.014224,0.029798,8.3999e-07,0.53,0,0
0.021547,0.011469,0.032999,-0.00030842,0.009807,0.00011186,0,0,0.060298,-0.0263,0,0.00058168,0,0,0,0.032999,-0.0003088,0.009807,0.19243,0.014166,0.029577,8.2384e-07,0.54,0,0
0.022148,0.011713,0.0329,-0.00026826,0.0097896,6.6861e-05,0,0,0.060088,-0.02615,0,0.00034767,0,0,0,0.0329,-0.00026839,0.0097896,0.1155,0.014141,0.029457,8.1545e-07,0.55,0,0
0.022749,0.011936,0.032858,-0.00023382,0.0097872,3.9131e-05,0,0,0.059984,-0.026055,0,0.00020348,0,0,0,0.032858,-0.00023387,0.0097872,0.067752,0.014137,0.029392,8.1142e-07,0.56,0,0
0.023348,0.012141,0.032848,-0.00020703,0.0097923,2.1116e-05,0,0,0.059945,-0.025998,0,0.0001098,0,0,0,0.032848,-0.00020704,0.0097923,0.0366,0.014145,0.029361,8.1e-07,0.57,0,0
0.023948,0.01233,0.032861,-0.00018537,0.0098026,8.5715e-06,0,0,0.059951,-0.025969,0,4.4572e-05,0,0,0,0.032861,-0.00018537,0.0098026,0.014861,0.014159,0.029355,8.1038e-07,0.58,0,0
0.024547,0.012506,0.03289,-0.00016757,0.0098166,-4.8903e-07,0,0,0.05999,-0.025959,0,-2.543e-06,0,0,0,0.03289,-0.00016757,0.0098166,-0.0008476,0.01418,0.029367,8.1204e-07,0.59,0,0
0.025147,0.012669,0.03293,-0.00015265,0.0098333,-7.2194e-06,0,0,0.060052,-0.025963,0,-3.7541e-05,0,0,0,0.03293,-0.00015265,0.0098333,-0.012503,0.014204,0.029391,8.1466e-07,0.6,0,0
0.025748,0.012821,0.03298,-0.00013994,0.009852,-1.2312e-05,0,0,0.060132,-0.025979,0,-6.4022e-05,0,0,0,0.03298,-0.00013995,0.009852,-0.021299,0.014231,0.029425,8.18e-07,0.61,0,0
0.02635,0.012962,0.033036,-0.00012897,0.0098721,-1.6211e-05,0,0,0.060226,-0.026003,0,-8.4296e-05,0,0,0,0.033036,-0.00012898,0.0098721,-0.028006,0.01426,0.029466,8.219e-07,0.62,0,0
0.026953,0.013095,0.033098,-0.00011938,0.0098934,-1.9213e-05,0,0,0.060331,-0.026033,0,-9.9907e-05,0,0,0,0.033098,-0.00011939,0.0098934,-0.03314,0.01429,0.029513,8.2624e-07,0.63,0,0
0.027557,0.013219,0.033163,-0.00011091,0.0099155,-2.1524e-05,0,0,0.060443,-0.026069,0,-0.00011192,0,0,0,0.033163,-0.00011092,0.0099155,-0.037063,0.014322,0.029564,8.309e-07,0.64,0,0
0.028162,0.013335,0.033231,-0.00010337,0.0099382,-2.3291e-05,0,0,0.060561,-0.026108,0,-0.00012111,0,0,0,0.033231,-0.00010339,0.0099382,-0.040033,0.014355,0.029619,8.3581e-07,0.65,0,0
0.028768,0.013444,0.033301,-9.6613e-05,0.0099612,-2.4621e-05,0,0,0.060683,-0.02615,0,-0.00012803,0,0,0,0.033301,-9.6631e-05,0.0099612,-0.04224,0.014389,0.029676,8.4092e-07,0.66,0,0
0.029375,0.013546,0.033372,-9.0512e-05,0.0099845,-2.5596e-05,0,0,0.060808,-0.026195,0,-0.0001331,0,0,0,0.033372,-9.0532e-05,0.0099845,-0.043826,0.014422,0.029734,8.4617e-07,0.67,0,0
0.029984,0.013642,0.033444,-8.4975e-05,0.010008,-2.6277e-05,0,0,0.060935,-0.026241,0,-0.00013664,0,0,0,0.033444,-8.4996e-05,0.010008,-0.044903,0.014456,0.029794,8.5152e-07,0.68,0,0
0.030594,0.013731,0.033517,-7.9927e-05,0.010031,-2.6712e-05,0,0,0.061063,-0.026288,0,-0.0001389,0,0,0,0.033517,-7.9948e-05,0.010031,-0.045555,0.014489,0.029854,8.5692e-07,0.69,0,0
0.031205,0.013815,0.033589,-7.5305e-05,0.010054,-2.6939e-05,0,0,0.061191,-0.026337,0,-0.00014008,0,0,0,0.033589,-7.5327e-05,0.010054,-0.04585,0.014523,0.029915,8.6235e-07,0.7,0,0
0.031818,0.013894,0.033661,-7.1059e-05,0.010077,-2.6989e-05,0,0,0.061318,-0.026385,0,-0.00014034,0,0,0,0.033661,-7.1081e-05,0.010077,-0.045842,0.014556,0.029975,8.6778e-07,0.71,0,0
0.032432,0.013968,0.033732,-6.7147e-05,0.0101,-2.6885e-05,0,0,0.061445,-0.026433,0,-0.0001398,0,0,0,0.033732,-6.7169e-05,0.0101,-0.045575,0.014588,0.030035,8.7319e-07,0.72,0,0
