"Displacements:0","Displacements:1","Stress/Strain:0","Stress/Strain:1","Stress/Strain:2","Stress/Strain:3","Stress/Strain:4","Stress/Strain:5","Stress/Strain:6","Stress/Strain:7","Stress/Strain:8","Stress/Strain:9","Stress/Strain:10","Stress/Strain:11","Stress/Strain:12","Principal Stress:0","Principal Stress:1","Principal Stress:2","Principal Stress:3","Principal Stress:4","Principal Stress:5","Principal Stress:6","nodes:0","nodes:1","nodes:2"
0.027965,0.010215,0.02735,1.6438e-06,0.0082055,-5.9517e-05,0,0,0.049776,-0.02133,0,-0.00030949,0,0,0,0.02735,1.5143e-06,0.0082055,-0.12469,0.011852,0.024308,4.6441e-07,0.56,0,0
0.028464,0.010191,0.027496,5.6901e-06,0.0082504,-5.7046e-05,0,0,0.050038,-0.021436,0,-0.00029664,0,0,0,0.027496,5.5717e-06,0.0082504,-0.1189,0.011917,0.024434,4.7179e-07,0.57,0,0
0.028966,0.010168,0.027635,9.5454e-06,0.0082933,-5.4154e-05,0,0,0.050288,-0.021538,0,-0.0002816,0,0,0,0.027635,9.4393e-06,0.0082933,-0.11232,0.011979,0.024555,4.7891e-07,0.58,0,0
0.02947,0.010146,0.027766,1.3182e-05,0.0083337,-5.0852e-05,0,0,0.050524,-0.021633,0,-0.00026443,0,0,0,0.027766,1.3089e-05,0.0083337,-0.10498,0.012038,0.024668,4.857e-07,0.59,0,0
0.029976,0.010124,0.027888,1.6573e-05,0.0083715,-4.7159e-05,0,0,0.050744,-0.021723,0,-0.00024523,0,0,0,0.027888,1.6494e-05,0.0083715,-0.096945,0.012092,0.024775,4.9209e-07,0.6,0,0
0.030485,0.010105,0.028001,1.9693e-05,0.0084063,-4.3099e-05,0,0,0.050947,-0.021805,0,-0.00022411,0,0,0,0.028001,1.9627e-05,0.0084063,-0.08825,0.012142,0.024872,4.9802e-07,0.61,0,0
0.030995,0.010087,0.028103,2.2516e-05,0.0084378,-3.87e-05,0,0,0.051131,-0.02188,0,-0.00020124,0,0,0,0.028103,2.2463e-05,0.0084378,-0.078963,0.012188,0.024961,5.0344e-07,0.62,0,0
0.031507,0.010072,0.028194,2.5021e-05,0.0084658,-3.3999e-05,0,0,0.051294,-0.021946,0,-0.00017679,0,0,0,0.028194,2.498e-05,0.0084658,-0.069153,0.012228,0.02504,5.083e-07,0.63,0,0
0.032021,0.010058,0.028273,2.7187e-05,0.00849,-2.9035e-05,0,0,0.051436,-0.022003,0,-0.00015098,0,0,0,0.028273,2.7157e-05,0.00849,-0.058897,0.012263,0.025108,5.1252e-07,0.64,0,0
0.032536,0.010048,0.028339,2.8997e-05,0.0085104,-2.3855e-05,0,0,0.051554,-0.022052,0,-0.00012404,0,0,0,0.028339,2.8977e-05,0.0085104,-0.048279,0.012293,0.025165,5.1609e-07,0.65,0,0
0.033052,0.010039,0.028392,3.0438e-05,0.0085267,-1.8506e-05,0,0,0.051649,-0.02209,0,-9.6231e-05,0,0,0,0.028392,3.0426e-05,0.0085267,-0.037386,0.012316,0.025211,5.1895e-07,0.66,0,0
0.033569,0.010034,0.028431,3.1499e-05,0.0085388,-1.3042e-05,0,0,0.05172,-0.022119,0,-6.7817e-05,0,0,0,0.028431,3.1493e-05,0.0085388,-0.026312,0.012334,0.025245,5.2109e-07,0.67,0,0
0.034086,0.010031,0.028457,3.2175e-05,0.0085467,-7.5172e-06,0,0,0.051766,-0.022138,0,-3.9089e-05,0,0,0,0.028457,3.2173e-05,0.0085467,-0.015152,0.012345,0.025267,5.2248e-07,0.68,0,0
0.034604,0.010031,0.028468,3.2461e-05,0.0085503,-1.9888e-06,0,0,0.051787,-0.022146,0,-1.0342e-05,0,0,0,0.028468,3.2461e-05,0.0085503,-0.0040072,0.01235,0.025277,5.2312e-07,0.69,0,0
0.035122,0.010034,0.028466,3.2362e-05,0.0085496,3.486e-06,0,0,0.051783,-0.022145,0,1.8127e-05,0,0,0,0.028466,3.2361e-05,0.0085496,0.0070244,0.012349,0.025276,5.2301e-07,0.7,0,0
0.03564,0.010039,0.028451,3.1882e-05,0.0085448,8.8499e-06,0,0,0.051755,-0.022134,0,4.6019e-05,0,0,0,0.028451,3.1879e-05,0.0085448,0.017843,0.012342,0.025262,5.2216e-07,0.71,0,0
0.036157,0.010048,0.028422,3.1032e-05,0.0085358,1.4047e-05,0,0,0.051703,-0.022113,0,7.3044e-05,0,0,0,0.028422,3.1025e-05,0.0085358,0.028348,0.01233,0.025237,5.2059e-07,0.72,0,0
0.036674,0.010059,0.02838,2.9826e-05,0.008523,1.9023e-05,0,0,0.051629,-0.022082,0,9.892e-05,0,0,0,0.02838,2.9813e-05,0.008523,0.038445,0.012311,0.025201,5.1832e-07,0.73,0,0
0.03719,0.010072,0.028326,2.8282e-05,0.0085064,2.3727e-05,0,0,0.051532,-0.022043,0,0.00012338,0,0,0,0.028326,2.8262e-05,0.0085064,0.048041,0.012287,0.025154,5.1541e-07,0.74,0,0
0.037705,0.010089,0.028261,2.6421e-05,0.0084863,2.8111e-05,0,0,0.051415,-0.021996,0,0.00014618,0,0,0,0.028261,2.6393e-05,0.0084863,0.057045,0.012258,0.025098,5.119e-07,0.75,0,0
0.038218,0.010107,0.028186,2.4269e-05,0.008463,3.2133e-05,0,0,0.051279,-0.021941,0,0.00016709,0,0,0,0.028186,2.4233e-05,0.008463,0.065377,0.012224,0.025033,5.0784e-07,0.76,0,0
0.03873,0.010128,0.0281,2.1854e-05,0.0084367,3.5754e-05,0,0,0.051126,-0.021878,0,0.00018592,0,0,0,0.0281,2.1808e-05,0.0084367,0.072958,0.012186,0.024959,5.033e-07,0.77,0,0
0.03924,0.01015,0.028007,1.9204e-05,0.0084078,3.8941e-05,0,0,0.050957,-0.02181,0,0.00020249,0,0,0,0.028007,1.915e-05,0.0084078,0.07972,0.012145,0.024878,4.9833e-07,0.78,0,0
0.039749,0.010174,0.027905,1.6354e-05,0.0083766,4.1667e-05,0,0,0.050775,-0.021736,0,0.00021667,0,0,0,0.027906,1.6291e-05,0.0083766,0.085602,0.012099,0.02479,4.93e-07,0.79,0,0
0.040256,0.0102,0.027798,1.3336e-05,0.0083435,4.3912e-05,0,0,0.050582,-0.021658,0,0.00022834,0,0,0,0.027798,1.3266e-05,0.0083435,0.090551,0.012052,0.024697,4.8739e-07,0.8,0,0
0.040761,0.010226,0.027686,1.0185e-05,0.0083088,4.5659e-05,0,0,0.050381,-0.021576,0,0.00023743,0,0,0,0.027686,1.011e-05,0.0083088,0.094526,0.012002,0.0246,4.8157e-07,0.81,0,0
0.041264,0.010254,0.02757,6.9376e-06,0.0082731,4.6901e-05,0,0,0.050172,-0.021492,0,0.00024388,0,0,0,0.02757,6.8577e-06,0.0082731,0.097493,0.01195,0.024499,4.756e-07,0.82,0,0
0.041764,0.010282,0.027452,3.629e-06,0.0082365,4.7633e-05,0,0,0.049959,-0.021406,0,0.00024769,0,0,0,0.027452,3.5464e-06,0.0082365,0.099431,0.011897,0.024397,4.6956e-07,0.83,0,0
0.042263,0.01031,0.027332,2.9506e-07,0.0081997,4.7859e-05,0,0,0.049744,-0.021318,0,0.00024887,0,0,0,0.027332,2.1126e-07,0.0081997,0.10033,0.011844,0.024293,4.6351e-07,0.84,0,0
0.042759,0.010338,0.027212,-3.0294e-06,0.0081628,4.7585e-05,0,0,0.049529,-0.021231,0,0.00024744,0,0,0,0.027213,-3.1125e-06,0.0081628,0.10018,0.011791,0.024189,4.5752e-07,0.85,0,0
0.043253,0.010367,0.027094,-6.3101e-06,0.0081264,4.6826e-05,0,0,0.049316,-0.021145,0,0.00024349,0,0,0,0.027094,-6.3911e-06,0.0081264,0.098999,0.011738,0.024087,4.5164e-07,0.86,0,0
0.043745,0.010394,0.026978,-9.5146e-06,0.0080907,4.5597e-05,0,0,0.049108,-0.021061,0,0.0002371,0,0,0,0.026979,-9.5916e-06,0.0080907,0.096803,0.011687,0.023987,4.4594e-07,0.87,0,0
0.044235,0.010421,0.026867,-1.2611e-05,0.0080562,4.392e-05,0,0,0.048907,-0.020979,0,0.00022839,0,0,0,0.026867,-1.2683e-05,0.0080562,0.093621,0.011637,0.02389,4.4046e-07,0.88,0,0
0.044724,0.010446,0.026759,-1.5571e-05,0.0080231,4.182e-05,0,0,0.048714,-0.020901,0,0.00021747,0,0,0,0.026759,-1.5637e-05,0.0080231,0.089492,0.011589,0.023797,4.3526e-07,0.89,0,0
0.04521,0.010471,0.026658,-1.8367e-05,0.0079918,3.9324e-05,0,0,0.048531,-0.020827,0,0.00020449,0,0,0,0.026658,-1.8425e-05,0.0079918,0.084462,0.011544,0.023709,4.3037e-07,0.9,0,0
0.045694,0.010493,0.026563,-2.0973e-05,0.0079626,3.6463e-05,0,0,0.048361,-0.020757,0,0.00018961,0,0,0,0.026563,-2.1023e-05,0.0079626,0.078588,0.011501,0.023627,4.2584e-07,0.91,0,0
0.046177,0.010514,0.026476,-2.3367e-05,0.0079357,3.3269e-05,0,0,0.048204,-0.020694,0,0.000173,0,0,0,0.026476,-2.3409e-05,0.0079357,0.071932,0.011463,0.023551,4.2171e-07,0.92,0,0
0.046658,0.010533,0.026397,-2.5527e-05,0.0079114,2.9775e-05,0,0,0.048063,-0.020636,0,0.00015483,0,0,0,0.026397,-2.5561e-05,0.0079114,0.064564,0.011428,0.023483,4.1799e-07,0.93,0,0
0.047138,0.01055,0.026327,-2.7437e-05,0.0078899,2.6017e-05,0,0,0.047937,-0.020585,0,0.00013529,0,0,0,0.026327,-2.7462e-05,0.0078899,0.056561,0.011397,0.023422,4.1472e-07,0.94,0,0
0.047617,0.010565,0.026267,-2.9078e-05,0.0078715,2.2031e-05,0,0,0.047829,-0.020541,0,0.00011456,0,0,0,0.026267,-2.9097e-05,0.0078715,0.048002,0.01137,0.02337,4.1192e-07,0.95,0,0
0.048095,0.010577,0.026217,-3.044e-05,0.0078561,1.7855e-05,0,0,0.047739,-0.020505,0,9.2844e-05,0,0,0,0.026217,-3.0452e-05,0.0078561,0.038974,0.011348,0.023327,4.096e-07,0.96,0,0
0.048572,0.010587,0.026178,-3.151e-05,0.007844,1.3525e-05,0,0,0.047669,-0.020476,0,7.0331e-05,0,0,0,0.026178,-3.1517e-05,0.007844,0.029567,0.01133,0.023293,4.0778e-07,0.97,0,0
0.049048,0.010593,0.02615,-3.2281e-05,0.0078353,9.0809e-06,0,0,0.047618,-0.020456,0,4.722e-05,0,0,0,0.02615,-3.2284e-05,0.0078353,0.019872,0.011318,0.023268,4.0648e-07,0.98,0,0
0.049524,0.010597,0.026133,-3.2746e-05,0.00783,4.5596e-06,0,0,0.047587,-0.020443,0,2.371e-05,0,0,0,0.026133,-3.2747e-05,0.00783,0.0099844,0.01131,0.023254,4.0569e-07,0.99,0,0
0.05,0.010599,0.026127,-3.2901e-05,0.0078283,2.6636e-05,0,0,0.047577,-0.020439,0,0.00013851,0,0,0,0.026127,-3.2928e-05,0.0078283,0.058339,0.011307,0.023249,4.0543e-07,1,0,0
0,0,0.050573,0.021674,0.021674,0.016297,0,0,0.075137,3.4694e-18,0,0.084746,0,0,0,0.057904,0.014343,0.021674,24.22,0.031307,0.040397,3.0135e-06,0,0.01,0
0.00075137,0.00084746,0.046008,0.0044,0.015123,0.010211,0,0,0.080303,-0.027879,0,0.053098,0,0,0,0.048379,0.0020292,0.015123,13.071,0.021844,0.041387,2.4503e-06,0.01,0.01,0
0.0016061,0.0017108,0.046206,0.0034851,0.014907,0.0067607,0,0,0.081376,-0.029698,0,0.035156,0,0,0,0.04725,0.0024407,0.014907,8.7815,0.021533,0.040058,2.2555e-06,0.02,0.01,0
0.0023789,0.0024249,0.041353,0.0018353,0.012956,0.0041564,0,0,0.07383,-0.028915,0,0.021614,0,0,0,0.041785,0.0014028,0.012956,5.9398,0.018715,0.036023,1.5946e-06,0.03,0.01,0
